mouseMove	window	Applications en cours d’exécution	widget	65790	date	2020 03 31 - 14:43:41	timeStampS	1585658621.376	injected	0	xPix	203	yPix	1062	wheel	0	
mouseMove	window	Applications en cours d’exécution	widget	65790	date	2020 03 31 - 14:43:41	timeStampS	1585658621.391	injected	0	xPix	206	yPix	1062	wheel	0	
mouseMove	window	Applications en cours d’exécution	widget	65790	date	2020 03 31 - 14:43:41	timeStampS	1585658621.407	injected	0	xPix	211	yPix	1062	wheel	0	
mouseMove	window	Applications en cours d’exécution	widget	65790	date	2020 03 31 - 14:43:41	timeStampS	1585658621.423	injected	0	xPix	217	yPix	1062	wheel	0	
mouseMove	window	Applications en cours d’exécution	widget	65790	date	2020 03 31 - 14:43:41	timeStampS	1585658621.438	injected	0	xPix	228	yPix	1060	wheel	0	
mouseMove	window	Applications en cours d’exécution	widget	65790	date	2020 03 31 - 14:43:41	timeStampS	1585658621.454	injected	0	xPix	245	yPix	1054	wheel	0	
mouseMove	window	Applications en cours d’exécution	widget	65790	date	2020 03 31 - 14:43:41	timeStampS	1585658621.469	injected	0	xPix	268	yPix	1046	wheel	0	
mouseMove	window	exe.win-amd64-3.7	widget	394574	date	2020 03 31 - 14:43:41	timeStampS	1585658621.485	injected	0	xPix	294	yPix	1036	wheel	0	
mouseMove	window	exe.win-amd64-3.7	widget	12125644	date	2020 03 31 - 14:43:41	timeStampS	1585658621.501	injected	0	xPix	318	yPix	1027	wheel	0	
mouseMove	window	exe.win-amd64-3.7	widget	12125644	date	2020 03 31 - 14:43:41	timeStampS	1585658621.516	injected	0	xPix	339	yPix	1018	wheel	0	
mouseMove	window	exe.win-amd64-3.7	widget	12125644	date	2020 03 31 - 14:43:41	timeStampS	1585658621.532	injected	0	xPix	356	yPix	1011	wheel	0	
mouseMove	window	Arborescence	widget	11142258	date	2020 03 31 - 14:43:41	timeStampS	1585658621.548	injected	0	xPix	368	yPix	1006	wheel	0	
mouseMove	window	Arborescence	widget	11142258	date	2020 03 31 - 14:43:41	timeStampS	1585658621.563	injected	0	xPix	380	yPix	1002	wheel	0	
mouseMove	window	Arborescence	widget	11142258	date	2020 03 31 - 14:43:41	timeStampS	1585658621.579	injected	0	xPix	388	yPix	999	wheel	0	
mouseMove	window	Arborescence	widget	11142258	date	2020 03 31 - 14:43:41	timeStampS	1585658621.594	injected	0	xPix	398	yPix	997	wheel	0	
mouseMove	window	Arborescence	widget	1312276	date	2020 03 31 - 14:43:41	timeStampS	1585658621.610	injected	0	xPix	410	yPix	993	wheel	0	
mouseMove	window	Arborescence	widget	1312276	date	2020 03 31 - 14:43:41	timeStampS	1585658621.626	injected	0	xPix	421	yPix	989	wheel	0	
mouseMove	window	Arborescence	widget	1312276	date	2020 03 31 - 14:43:41	timeStampS	1585658621.641	injected	0	xPix	434	yPix	986	wheel	0	
mouseMove	window	Arborescence	widget	1312276	date	2020 03 31 - 14:43:41	timeStampS	1585658621.657	injected	0	xPix	445	yPix	983	wheel	0	
mouseMove	window	Arborescence	widget	1312276	date	2020 03 31 - 14:43:41	timeStampS	1585658621.673	injected	0	xPix	456	yPix	980	wheel	0	
mouseMove	window	Arborescence	widget	1312276	date	2020 03 31 - 14:43:41	timeStampS	1585658621.688	injected	0	xPix	465	yPix	977	wheel	0	
mouseMove	window	Arborescence	widget	1312276	date	2020 03 31 - 14:43:41	timeStampS	1585658621.704	injected	0	xPix	475	yPix	974	wheel	0	
mouseMove	window	Arborescence	widget	1312276	date	2020 03 31 - 14:43:41	timeStampS	1585658621.719	injected	0	xPix	484	yPix	970	wheel	0	
mouseMove	window	Arborescence	widget	1312276	date	2020 03 31 - 14:43:41	timeStampS	1585658621.735	injected	0	xPix	492	yPix	967	wheel	0	
mouseMove	window	Arborescence	widget	1312276	date	2020 03 31 - 14:43:41	timeStampS	1585658621.751	injected	0	xPix	499	yPix	964	wheel	0	
mouseMove	window	Arborescence	widget	1312276	date	2020 03 31 - 14:43:41	timeStampS	1585658621.766	injected	0	xPix	504	yPix	961	wheel	0	
mouseMove	window	Arborescence	widget	1312276	date	2020 03 31 - 14:43:41	timeStampS	1585658621.782	injected	0	xPix	507	yPix	959	wheel	0	
mouseMove	window	Arborescence	widget	1312276	date	2020 03 31 - 14:43:41	timeStampS	1585658621.798	injected	0	xPix	509	yPix	958	wheel	0	
mouseLeftDown	window	Arborescence	widget	1312276	date	2020 03 31 - 14:43:41	timeStampS	1585658621.813	injected	0	xPix	509	yPix	958	wheel	0	
mouseLeftUp	window	Arborescence	widget	1312276	date	2020 03 31 - 14:43:41	timeStampS	1585658621.938	injected	0	xPix	509	yPix	958	wheel	0	
mouseMove	window	Arborescence	widget	1312276	date	2020 03 31 - 14:43:41	timeStampS	1585658621.985	injected	0	xPix	509	yPix	958	wheel	0	
mouseMove	window	Arborescence	widget	1312276	date	2020 03 31 - 14:43:42	timeStampS	1585658622.001	injected	0	xPix	509	yPix	958	wheel	0	
mouseMove	window	Arborescence	widget	1312276	date	2020 03 31 - 14:43:42	timeStampS	1585658622.016	injected	0	xPix	503	yPix	959	wheel	0	
mouseMove	window	Arborescence	widget	1312276	date	2020 03 31 - 14:43:42	timeStampS	1585658622.032	injected	0	xPix	495	yPix	961	wheel	0	
mouseMove	window	Arborescence	widget	1312276	date	2020 03 31 - 14:43:42	timeStampS	1585658622.048	injected	0	xPix	477	yPix	967	wheel	0	
mouseMove	window	Arborescence	widget	1312276	date	2020 03 31 - 14:43:42	timeStampS	1585658622.063	injected	0	xPix	454	yPix	974	wheel	0	
mouseMove	window	Arborescence	widget	1312276	date	2020 03 31 - 14:43:42	timeStampS	1585658622.079	injected	0	xPix	426	yPix	984	wheel	0	
mouseMove	window	Arborescence	widget	11142258	date	2020 03 31 - 14:43:42	timeStampS	1585658622.094	injected	0	xPix	392	yPix	996	wheel	0	
mouseMove	window	Arborescence	widget	12125644	date	2020 03 31 - 14:43:42	timeStampS	1585658622.110	injected	0	xPix	354	yPix	1010	wheel	0	
mouseMove	window	Arborescence	widget	12125644	date	2020 03 31 - 14:43:42	timeStampS	1585658622.126	injected	0	xPix	320	yPix	1024	wheel	0	
mouseMove	window	exe.win-amd64-3.7	widget	394574	date	2020 03 31 - 14:43:42	timeStampS	1585658622.141	injected	0	xPix	295	yPix	1033	wheel	0	
mouseMove	window	exe.win-amd64-3.7	widget	394574	date	2020 03 31 - 14:43:42	timeStampS	1585658622.157	injected	0	xPix	275	yPix	1039	wheel	0	
mouseMove	window	Applications en cours d’exécution	widget	65790	date	2020 03 31 - 14:43:42	timeStampS	1585658622.173	injected	0	xPix	264	yPix	1043	wheel	0	
mouseMove	window	Applications en cours d’exécution	widget	65790	date	2020 03 31 - 14:43:42	timeStampS	1585658622.188	injected	0	xPix	258	yPix	1043	wheel	0	
mouseMove	window	Applications en cours d’exécution	widget	65790	date	2020 03 31 - 14:43:42	timeStampS	1585658622.204	injected	0	xPix	253	yPix	1043	wheel	0	
mouseMove	window	Applications en cours d’exécution	widget	65790	date	2020 03 31 - 14:43:42	timeStampS	1585658622.219	injected	0	xPix	250	yPix	1044	wheel	0	
mouseMove	window	Applications en cours d’exécution	widget	65790	date	2020 03 31 - 14:43:42	timeStampS	1585658622.235	injected	0	xPix	247	yPix	1044	wheel	0	
mouseMove	window	Applications en cours d’exécution	widget	65790	date	2020 03 31 - 14:43:42	timeStampS	1585658622.251	injected	0	xPix	245	yPix	1045	wheel	0	
mouseMove	window	Applications en cours d’exécution	widget	65790	date	2020 03 31 - 14:43:42	timeStampS	1585658622.266	injected	0	xPix	244	yPix	1046	wheel	0	
mouseMove	window	Applications en cours d’exécution	widget	65790	date	2020 03 31 - 14:43:42	timeStampS	1585658622.282	injected	0	xPix	242	yPix	1048	wheel	0	
mouseMove	window	Applications en cours d’exécution	widget	65790	date	2020 03 31 - 14:43:42	timeStampS	1585658622.298	injected	0	xPix	241	yPix	1049	wheel	0	
mouseMove	window	Applications en cours d’exécution	widget	65790	date	2020 03 31 - 14:43:42	timeStampS	1585658622.313	injected	0	xPix	240	yPix	1051	wheel	0	
mouseMove	window	Applications en cours d’exécution	widget	65790	date	2020 03 31 - 14:43:42	timeStampS	1585658622.329	injected	0	xPix	239	yPix	1052	wheel	0	
mouseMove	window	Applications en cours d’exécution	widget	65790	date	2020 03 31 - 14:43:42	timeStampS	1585658622.344	injected	0	xPix	237	yPix	1054	wheel	0	
mouseMove	window	Applications en cours d’exécution	widget	65790	date	2020 03 31 - 14:43:42	timeStampS	1585658622.360	injected	0	xPix	234	yPix	1055	wheel	0	
mouseMove	window	Applications en cours d’exécution	widget	65790	date	2020 03 31 - 14:43:42	timeStampS	1585658622.376	injected	0	xPix	230	yPix	1058	wheel	0	
mouseMove	window	Applications en cours d’exécution	widget	65790	date	2020 03 31 - 14:43:42	timeStampS	1585658622.391	injected	0	xPix	226	yPix	1060	wheel	0	
mouseMove	window	Applications en cours d’exécution	widget	65790	date	2020 03 31 - 14:43:42	timeStampS	1585658622.407	injected	0	xPix	221	yPix	1063	wheel	0	
mouseMove	window	Applications en cours d’exécution	widget	65790	date	2020 03 31 - 14:43:42	timeStampS	1585658622.423	injected	0	xPix	218	yPix	1065	wheel	0	
mouseMove	window	Applications en cours d’exécution	widget	65790	date	2020 03 31 - 14:43:42	timeStampS	1585658622.438	injected	0	xPix	215	yPix	1066	wheel	0	
mouseMove	window	Applications en cours d’exécution	widget	65790	date	2020 03 31 - 14:43:42	timeStampS	1585658622.454	injected	0	xPix	215	yPix	1067	wheel	0	
mouseMove	window	Applications en cours d’exécution	widget	65790	date	2020 03 31 - 14:43:42	timeStampS	1585658622.688	injected	0	xPix	215	yPix	1067	wheel	0	
mouseMove	window	Applications en cours d’exécution	widget	65790	date	2020 03 31 - 14:43:42	timeStampS	1585658622.704	injected	0	xPix	218	yPix	1067	wheel	0	
mouseMove	window	Applications en cours d’exécution	widget	65790	date	2020 03 31 - 14:43:42	timeStampS	1585658622.719	injected	0	xPix	222	yPix	1066	wheel	0	
mouseMove	window	Applications en cours d’exécution	widget	65790	date	2020 03 31 - 14:43:42	timeStampS	1585658622.735	injected	0	xPix	227	yPix	1064	wheel	0	
mouseMove	window	Applications en cours d’exécution	widget	65790	date	2020 03 31 - 14:43:42	timeStampS	1585658622.751	injected	0	xPix	233	yPix	1062	wheel	0	
mouseMove	window	Applications en cours d’exécution	widget	65790	date	2020 03 31 - 14:43:42	timeStampS	1585658622.766	injected	0	xPix	241	yPix	1060	wheel	0	
mouseMove	window	Applications en cours d’exécution	widget	65790	date	2020 03 31 - 14:43:42	timeStampS	1585658622.782	injected	0	xPix	252	yPix	1057	wheel	0	
mouseMove	window	Applications en cours d’exécution	widget	65790	date	2020 03 31 - 14:43:42	timeStampS	1585658622.798	injected	0	xPix	265	yPix	1054	wheel	0	
mouseMove	window	Applications en cours d’exécution	widget	65790	date	2020 03 31 - 14:43:42	timeStampS	1585658622.813	injected	0	xPix	278	yPix	1052	wheel	0	
mouseMove	window	Applications en cours d’exécution	widget	65790	date	2020 03 31 - 14:43:42	timeStampS	1585658622.829	injected	0	xPix	296	yPix	1048	wheel	0	
mouseMove	window	Applications en cours d’exécution	widget	65790	date	2020 03 31 - 14:43:42	timeStampS	1585658622.844	injected	0	xPix	313	yPix	1046	wheel	0	
mouseMove	window	Applications en cours d’exécution	widget	65790	date	2020 03 31 - 14:43:42	timeStampS	1585658622.860	injected	0	xPix	335	yPix	1044	wheel	0	
mouseMove	window	Applications en cours d’exécution	widget	65790	date	2020 03 31 - 14:43:42	timeStampS	1585658622.876	injected	0	xPix	359	yPix	1044	wheel	0	
mouseMove	window	Applications en cours d’exécution	widget	65790	date	2020 03 31 - 14:43:42	timeStampS	1585658622.891	injected	0	xPix	390	yPix	1044	wheel	0	
mouseMove	window	Applications en cours d’exécution	widget	65790	date	2020 03 31 - 14:43:42	timeStampS	1585658622.907	injected	0	xPix	428	yPix	1044	wheel	0	
mouseMove	window	Applications en cours d’exécution	widget	65790	date	2020 03 31 - 14:43:42	timeStampS	1585658622.923	injected	0	xPix	464	yPix	1046	wheel	0	
mouseMove	window	Applications en cours d’exécution	widget	65790	date	2020 03 31 - 14:43:42	timeStampS	1585658622.938	injected	0	xPix	509	yPix	1047	wheel	0	
mouseMove	window	Applications en cours d’exécution	widget	65790	date	2020 03 31 - 14:43:42	timeStampS	1585658622.954	injected	0	xPix	562	yPix	1048	wheel	0	
mouseMove	window	Applications en cours d’exécution	widget	65790	date	2020 03 31 - 14:43:42	timeStampS	1585658622.969	injected	0	xPix	609	yPix	1048	wheel	0	
mouseMove	window	Applications en cours d’exécution	widget	65790	date	2020 03 31 - 14:43:42	timeStampS	1585658622.985	injected	0	xPix	656	yPix	1045	wheel	0	
mouseMove	window	Applications en cours d’exécution	widget	65790	date	2020 03 31 - 14:43:43	timeStampS	1585658623.001	injected	0	xPix	705	yPix	1040	wheel	0	
mouseMove	window	exe.win-amd64-3.7	widget	394574	date	2020 03 31 - 14:43:43	timeStampS	1585658623.016	injected	0	xPix	751	yPix	1034	wheel	0	
mouseMove	window	exe.win-amd64-3.7	widget	12125644	date	2020 03 31 - 14:43:43	timeStampS	1585658623.032	injected	0	xPix	807	yPix	1027	wheel	0	
mouseMove	window	exe.win-amd64-3.7	widget	12125644	date	2020 03 31 - 14:43:43	timeStampS	1585658623.048	injected	0	xPix	865	yPix	1018	wheel	0	
mouseMove	window	exe.win-amd64-3.7	widget	12125644	date	2020 03 31 - 14:43:43	timeStampS	1585658623.063	injected	0	xPix	935	yPix	1009	wheel	0	
mouseMove	window	exe.win-amd64-3.7	widget	1312276	date	2020 03 31 - 14:43:43	timeStampS	1585658623.079	injected	0	xPix	993	yPix	1001	wheel	0	
mouseMove	window	exe.win-amd64-3.7	widget	1312276	date	2020 03 31 - 14:43:43	timeStampS	1585658623.094	injected	0	xPix	1040	yPix	993	wheel	0	
mouseMove	window	exe.win-amd64-3.7	widget	1312276	date	2020 03 31 - 14:43:43	timeStampS	1585658623.110	injected	0	xPix	1081	yPix	983	wheel	0	
mouseMove	window	exe.win-amd64-3.7	widget	1312276	date	2020 03 31 - 14:43:43	timeStampS	1585658623.126	injected	0	xPix	1109	yPix	976	wheel	0	
mouseMove	window	exe.win-amd64-3.7	widget	1312276	date	2020 03 31 - 14:43:43	timeStampS	1585658623.141	injected	0	xPix	1134	yPix	972	wheel	0	
mouseMove	window	exe.win-amd64-3.7	widget	1312276	date	2020 03 31 - 14:43:43	timeStampS	1585658623.157	injected	0	xPix	1159	yPix	969	wheel	0	
mouseMove	window	exe.win-amd64-3.7	widget	1312276	date	2020 03 31 - 14:43:43	timeStampS	1585658623.173	injected	0	xPix	1180	yPix	968	wheel	0	
mouseMove	window	exe.win-amd64-3.7	widget	394574	date	2020 03 31 - 14:43:43	timeStampS	1585658623.188	injected	0	xPix	1198	yPix	968	wheel	0	
mouseMove	window	Chrome Legacy Window	widget	66344	date	2020 03 31 - 14:43:43	timeStampS	1585658623.204	injected	0	xPix	1211	yPix	968	wheel	0	
mouseMove	window	Chrome Legacy Window	widget	66344	date	2020 03 31 - 14:43:43	timeStampS	1585658623.219	injected	0	xPix	1224	yPix	968	wheel	0	
mouseMove	window	Chrome Legacy Window	widget	66344	date	2020 03 31 - 14:43:43	timeStampS	1585658623.235	injected	0	xPix	1233	yPix	968	wheel	0	
mouseMove	window	Chrome Legacy Window	widget	66344	date	2020 03 31 - 14:43:43	timeStampS	1585658623.251	injected	0	xPix	1241	yPix	969	wheel	0	
mouseMove	window	Chrome Legacy Window	widget	66344	date	2020 03 31 - 14:43:43	timeStampS	1585658623.266	injected	0	xPix	1249	yPix	971	wheel	0	
mouseMove	window	Chrome Legacy Window	widget	66344	date	2020 03 31 - 14:43:43	timeStampS	1585658623.282	injected	0	xPix	1257	yPix	975	wheel	0	
mouseMove	window	Chrome Legacy Window	widget	66344	date	2020 03 31 - 14:43:43	timeStampS	1585658623.298	injected	0	xPix	1264	yPix	978	wheel	0	
mouseMove	window	Chrome Legacy Window	widget	66344	date	2020 03 31 - 14:43:43	timeStampS	1585658623.313	injected	0	xPix	1271	yPix	980	wheel	0	
mouseMove	window	Chrome Legacy Window	widget	66344	date	2020 03 31 - 14:43:43	timeStampS	1585658623.329	injected	0	xPix	1276	yPix	982	wheel	0	
mouseMove	window	Chrome Legacy Window	widget	66344	date	2020 03 31 - 14:43:43	timeStampS	1585658623.344	injected	0	xPix	1280	yPix	983	wheel	0	
mouseMove	window	Chrome Legacy Window	widget	66344	date	2020 03 31 - 14:43:43	timeStampS	1585658623.407	injected	0	xPix	1281	yPix	983	wheel	0	
mouseMove	window	Chrome Legacy Window	widget	66344	date	2020 03 31 - 14:43:43	timeStampS	1585658623.423	injected	0	xPix	1282	yPix	983	wheel	0	
mouseMove	window	Chrome Legacy Window	widget	66344	date	2020 03 31 - 14:43:43	timeStampS	1585658623.438	injected	0	xPix	1283	yPix	984	wheel	0	
mouseMove	window	Chrome Legacy Window	widget	66344	date	2020 03 31 - 14:43:43	timeStampS	1585658623.454	injected	0	xPix	1284	yPix	985	wheel	0	
mouseLeftDown	window	Chrome Legacy Window	widget	66344	date	2020 03 31 - 14:43:43	timeStampS	1585658623.454	injected	0	xPix	1284	yPix	985	wheel	0	
mouseMove	window	Chrome Legacy Window	widget	66344	date	2020 03 31 - 14:43:43	timeStampS	1585658623.454	injected	0	xPix	1284	yPix	985	wheel	0	
mouseMove	window	Chrome Legacy Window	widget	66344	date	2020 03 31 - 14:43:43	timeStampS	1585658623.501	injected	0	xPix	1285	yPix	986	wheel	0	
mouseLeftUp	window	Chrome Legacy Window	widget	66344	date	2020 03 31 - 14:43:43	timeStampS	1585658623.563	injected	0	xPix	1285	yPix	986	wheel	0	
mouseMove	window	Chrome Legacy Window	widget	66344	date	2020 03 31 - 14:43:43	timeStampS	1585658623.673	injected	0	xPix	1285	yPix	986	wheel	0	
mouseMove	window	Chrome Legacy Window	widget	66344	date	2020 03 31 - 14:43:43	timeStampS	1585658623.688	injected	0	xPix	1285	yPix	986	wheel	0	
mouseMove	window	Chrome Legacy Window	widget	66344	date	2020 03 31 - 14:43:43	timeStampS	1585658623.704	injected	0	xPix	1281	yPix	987	wheel	0	
mouseMove	window	Chrome Legacy Window	widget	66344	date	2020 03 31 - 14:43:43	timeStampS	1585658623.719	injected	0	xPix	1276	yPix	988	wheel	0	
mouseMove	window	Chrome Legacy Window	widget	66344	date	2020 03 31 - 14:43:43	timeStampS	1585658623.735	injected	0	xPix	1273	yPix	989	wheel	0	
keyDown	window	 général-du-sang-?? - Discord	widget	66340	date	2020 03 31 - 14:43:44	timeStampS	1585658624.610	injected	0	key	T	ascii	116	scanCode	20	keyId	84	extended	0	alt	0	
keyDown	window	 général-du-sang-?? - Discord	widget	66340	date	2020 03 31 - 14:43:44	timeStampS	1585658624.688	injected	0	key	E	ascii	101	scanCode	18	keyId	69	extended	0	alt	0	
keyUp	window	 général-du-sang-?? - Discord	widget	66340	date	2020 03 31 - 14:43:44	timeStampS	1585658624.719	injected	0	key	T	ascii	116	scanCode	20	keyId	84	extended	0	alt	0	
keyDown	window	 général-du-sang-?? - Discord	widget	66340	date	2020 03 31 - 14:43:44	timeStampS	1585658624.751	injected	0	key	S	ascii	115	scanCode	31	keyId	83	extended	0	alt	0	
keyUp	window	 général-du-sang-?? - Discord	widget	66340	date	2020 03 31 - 14:43:44	timeStampS	1585658624.891	injected	0	key	E	ascii	101	scanCode	18	keyId	69	extended	0	alt	0	
keyDown	window	 général-du-sang-?? - Discord	widget	66340	date	2020 03 31 - 14:43:44	timeStampS	1585658624.923	injected	0	key	T	ascii	116	scanCode	20	keyId	84	extended	0	alt	0	
keyUp	window	 général-du-sang-?? - Discord	widget	66340	date	2020 03 31 - 14:43:44	timeStampS	1585658624.969	injected	0	key	S	ascii	115	scanCode	31	keyId	83	extended	0	alt	0	
keyUp	window	 général-du-sang-?? - Discord	widget	66340	date	2020 03 31 - 14:43:45	timeStampS	1585658625.001	injected	0	key	T	ascii	116	scanCode	20	keyId	84	extended	0	alt	0	
keyDown	window	 général-du-sang-?? - Discord	widget	66340	date	2020 03 31 - 14:43:45	timeStampS	1585658625.423	injected	0	key	Return	ascii	13	scanCode	28	keyId	13	extended	0	alt	0	
keyUp	window	 général-du-sang-?? - Discord	widget	66340	date	2020 03 31 - 14:43:45	timeStampS	1585658625.548	injected	0	key	Return	ascii	13	scanCode	28	keyId	13	extended	0	alt	0	
mouseMove	window	Chrome Legacy Window	widget	66344	date	2020 03 31 - 14:43:46	timeStampS	1585658626.344	injected	0	xPix	1273	yPix	989	wheel	0	
mouseMove	window	Chrome Legacy Window	widget	66344	date	2020 03 31 - 14:43:46	timeStampS	1585658626.360	injected	0	xPix	1276	yPix	989	wheel	0	
mouseMove	window	Chrome Legacy Window	widget	66344	date	2020 03 31 - 14:43:46	timeStampS	1585658626.376	injected	0	xPix	1283	yPix	987	wheel	0	
mouseMove	window	Chrome Legacy Window	widget	66344	date	2020 03 31 - 14:43:46	timeStampS	1585658626.391	injected	0	xPix	1289	yPix	986	wheel	0	
mouseMove	window	Chrome Legacy Window	widget	66344	date	2020 03 31 - 14:43:46	timeStampS	1585658626.438	injected	0	xPix	1292	yPix	986	wheel	0	
mouseMove	window	Chrome Legacy Window	widget	66344	date	2020 03 31 - 14:43:46	timeStampS	1585658626.454	injected	0	xPix	1293	yPix	986	wheel	0	
mouseMove	window	Chrome Legacy Window	widget	66344	date	2020 03 31 - 14:43:46	timeStampS	1585658626.469	injected	0	xPix	1300	yPix	986	wheel	0	
mouseMove	window	Chrome Legacy Window	widget	66344	date	2020 03 31 - 14:43:46	timeStampS	1585658626.485	injected	0	xPix	1306	yPix	986	wheel	0	
mouseMove	window	Chrome Legacy Window	widget	66344	date	2020 03 31 - 14:43:46	timeStampS	1585658626.501	injected	0	xPix	1311	yPix	984	wheel	0	
mouseMove	window	Chrome Legacy Window	widget	66344	date	2020 03 31 - 14:43:46	timeStampS	1585658626.516	injected	0	xPix	1315	yPix	983	wheel	0	
mouseMove	window	Chrome Legacy Window	widget	66344	date	2020 03 31 - 14:43:46	timeStampS	1585658626.532	injected	0	xPix	1320	yPix	981	wheel	0	
mouseMove	window	Chrome Legacy Window	widget	66344	date	2020 03 31 - 14:43:46	timeStampS	1585658626.548	injected	0	xPix	1329	yPix	979	wheel	0	
mouseMove	window	Chrome Legacy Window	widget	66344	date	2020 03 31 - 14:43:46	timeStampS	1585658626.563	injected	0	xPix	1342	yPix	976	wheel	0	
mouseMove	window	Chrome Legacy Window	widget	66344	date	2020 03 31 - 14:43:46	timeStampS	1585658626.579	injected	0	xPix	1354	yPix	974	wheel	0	
mouseMove	window	Chrome Legacy Window	widget	66344	date	2020 03 31 - 14:43:46	timeStampS	1585658626.594	injected	0	xPix	1369	yPix	971	wheel	0	
mouseMove	window	Chrome Legacy Window	widget	66344	date	2020 03 31 - 14:43:46	timeStampS	1585658626.610	injected	0	xPix	1385	yPix	967	wheel	0	
mouseMove	window	Chrome Legacy Window	widget	66344	date	2020 03 31 - 14:43:46	timeStampS	1585658626.626	injected	0	xPix	1400	yPix	962	wheel	0	
mouseMove	window	Chrome Legacy Window	widget	66344	date	2020 03 31 - 14:43:46	timeStampS	1585658626.641	injected	0	xPix	1416	yPix	956	wheel	0	
mouseMove	window	Chrome Legacy Window	widget	66344	date	2020 03 31 - 14:43:46	timeStampS	1585658626.657	injected	0	xPix	1429	yPix	950	wheel	0	
mouseMove	window	Chrome Legacy Window	widget	66344	date	2020 03 31 - 14:43:46	timeStampS	1585658626.673	injected	0	xPix	1441	yPix	945	wheel	0	
mouseMove	window	Chrome Legacy Window	widget	66344	date	2020 03 31 - 14:43:46	timeStampS	1585658626.688	injected	0	xPix	1450	yPix	940	wheel	0	
mouseMove	window	Chrome Legacy Window	widget	66344	date	2020 03 31 - 14:43:46	timeStampS	1585658626.704	injected	0	xPix	1456	yPix	937	wheel	0	
mouseMove	window	Chrome Legacy Window	widget	66344	date	2020 03 31 - 14:43:46	timeStampS	1585658626.719	injected	0	xPix	1462	yPix	934	wheel	0	
